text,label
user naseeruddinshah right preach rohingya muslim desperately seeking shelter intolerant india,0
user must retarded,1
think rapline heard others verse tear like nah need rewrite mine nigga went little hard,1
user user put towards victim gun violence since date,0
user child future rate join young nazi movement stop idiot read eu nazi origin,0
user yea gay one,1
maybe big deal people potential legal immigrant waiting line come country would consider big deal,0
user immigrant wanted create land immigrant,1
end building wall immigrant simply build trebuchet battering ram lay siege th century fortress,0
homie asked woman like treated like shit uh bruh idk good question tho,1
user oh yes let spend money housing refugee taking care veteran cool cool cool,1
court system fucking joke,1
mm like pee mom bitch always pee go somewhere wtf loud,0
dont believe nigga talk bad bitch go w,1
need kid thats gon wash dish bitch retarded,1
finstas gay,1
user fight shit lmao literally arab fight shit,1
bisexual lesbian number year,0
look like average ghetto hopper,1
user user going refugee food clothes water etc actual ladder,0
according entire establishment white dare object humiliation dispossession violence justified direct quote cuban cuck cum bucket marco rubio,1
user user stop burning bread retard,1
stream ghetto christmas carol,1
tattle tale tayle clear make like j cat folk tale queer festivus flyeaglesfly prayforbanten linewed,1
user need illegal immigrant going make country much dirtier like tucker said seen hometown,1
really need tan tired ppl calling white,1
christmas eve bitch,0
user homo ofcourse,1
still support small handed nazi nut bag one sick ignorant racist mother fucker fucktrumpsupporters,1
user could one thing clear want illegal immigrant standing southern side border,1
maisie williams pink hair making even gayer didnt think possible,0
place like home cause home bad bitch life aka,0
user jesus born refugee went bethlehem galilee census,0
got brookings inst website today two insightful stats black white segregated today several decade ago majority black middle class youth downwardly mobile diversity failed,0
came moral equivalency b alt right alt left ask leftist establishment using justify anitfa blm violence set precedent double standard kk message evil ok assault brick saying,0
kind islamaphobic everything closed today,0
user user never beleive jihadi garb secular thats reason ppl general dont trust,1
user lol jesus refugee mary joseph went different part roman empire,0
fuck hate,1
guy would straight tell hoe u fuckin,1
unbothered bitch knowing everything post,0
hate,1
trump wrong charlottesville alt left worse alt right bc one started violence usual rabid commie filth condemn u violence committed flinging brick u think got moral high ground lol,0
user scammer hate putting ne rom bandai namco blast instead arcade rom,0
give money bitch want,1
user really fucking hate,1
user good deserve get paid user anything help illegal alien,1
user say yiddish speaking immigrant th century hear globalist diaspora self hating jew,1
tanta gente que precisa de ajuda ma quem ganha gay que precisa de tratamento diferente e privil gios porque n ag enta uma piada na internet,0
user gay popular property uk,0
user user bend let illegal alien take advantage,1
user wall built different reason terrorism illegal immigrant,1
user yeah today number illegal alien released texas,1
gah inundated friend otherwise smart people intellectual contortion try justify violence unitetheright folk look nazi protestors idiot nazi flag meet legal definition incitement let alone free punch face,0
user crazy rich rich asian,0
user get week fuck twitter protect illegal alien trump hating censor,1
user britney bitch,0
user legal immigrant hard understand need write crayon,0
user jew fucking jew,1
grassroots grid retarded child mow idiot pharmingexpert,1
